"COD_VIAJE","CLIENTE","UBICACION","CANTIDAD","PILOTO","Q","CREDITO","UNIDAD","FECHA"
10001978,"CHICHARRONERIA EL RICO COLESTEROL |||Faltante",76001,945,"Felipe Villatoro",236.25,90,"Camion Pequeño","10-2018"
10001979,"CHICHARRONERIA EL RICO COLESTEROL |||Faltante",76001,1605,"Felipe Villatoro",401.25,60,"Camion Grande","10-2018"
10001980,"EL GALLO NEGRO / Despacho a cliente",76001,1931,"Fernando Mariano Berrio",482.75,30,"Camion Grande","10-2018"
10001981,"EL PINCHE OBELISCO |||Faltante",76002,225,"Hector Aragones Frutos",56.25,60,"Panel","10-2018"
10001982,"UBIQUO LABS |||FALTANTE",76002,263,"Fernando Mariano Berrio",65.75,30,"Panel","10-2018"
10001983,"CHICHARRONERIA EL RICO COLESTEROL |||Faltante",76002,967,"Ismael Rodero Monteagudo",241.75,90,"Camion Pequeño","10-2018"
10001984,"EL GALLO NEGRO / Despacho a cliente",76001,1639,"Ismael Rodero Monteagudo",409.75,30,"Camion Grande","11-2018"
10001985,"EL PINCHE OBELISCO / Despacho a cliente",76001,1811,"Angel Valdez Alegria",452.75,60,"Camion Grande","11-2018"
10001986,"EL GALLO NEGRO |||DEVOLUCION",76002,676,"Juan Francisco Portillo Gomez",169,60,"Camion Pequeño","11-2018"
10001987,"UBIQUO LABS",76001,566,"Hector Aragones Frutos",141.5,90,"Camion Pequeño","11-2018"
10001988,"CHICHARRONERIA EL RICO COLESTEROL |||Faltante",76001,1723,"Ismael Rodero Monteagudo",430.75,30,"Camion Grande","11-2018"
10001989,"HOSPITAL LAS AMERICAS",76001,873,"Pedro Alvarez Parejo",218.25,90,"Camion Pequeño","11-2018"
10001990,"UBIQUO LABS |||FALTANTE",76001,1524,"Pedro Alvarez Parejo",381,30,"Camion Grande","11-2018"
10001991,"TAQUERIA EL CHINITO",76002,805,"Pedro Alvarez Parejo",201.25,90,"Camion Pequeño","11-2018"
10001992,"BAR LA OFICINA",76002,1382,"Fernando Mariano Berrio",345.5,30,"Camion Grande","11-2018"
10001993,"SPORTA, S.A./Despacho a cliente |||Faltante",76002,1430,"Pedro Alvarez Parejo",357.5,60,"Camion Grande","11-2018"
10001994,"EL GALLO NEGRO |||DEVOLUCION",76001,1055,"Felipe Villatoro",263.75,90,"Camion Grande","11-2018"
10001995,"CHICHARRONERIA EL RICO COLESTEROL |||Faltante",76001,1862,"Pedro Alvarez Parejo",465.5,60,"Camion Grande","11-2018"
10001996,"BAR LA OFICINA",76002,1881,"Fernando Mariano Berrio",470.25,30,"Camion Grande","11-2018"
10001997,"ABARROTERIA EBENEZER/Despacho a cliente",76002,1025,"Angel Valdez Alegria",256.25,90,"Camion Grande","11-2018"
10001998,"EL GALLO NEGRO |||DEVOLUCION",76002,836,"Felipe Villatoro",209,90,"Camion Pequeño","11-2018"
10001999,"BAR LA OFICINA",76001,205,"Pedro Alvarez Parejo",51.25,60,"Panel","11-2018"
10002000,"TAQUERIA EL CHINITO |||Faltante",76001,1876,"Juan Francisco Portillo Gomez",469,30,"Camion Grande","11-2018"
10002001,"UNIVERSIDAD FRANCISCO MARROQUIN/Despacho a cliente",76001,1065,"Felipe Villatoro",266.25,60,"Camion Grande","11-2018"
10002002,"TAQUERIA EL CHINITO |||Faltante",76001,1597,"Pedro Alvarez Parejo",399.25,60,"Camion Grande","11-2018"
10002003,"TAQUERIA EL CHINITO",76001,1606,"Luis Jaime Urbano",401.5,90,"Camion Grande","11-2018"
10002004,"EL GALLO NEGRO / Despacho a cliente",76001,1986,"Hector Aragones Frutos",496.5,60,"Camion Grande","11-2018"
10002005,"ABARROTERIA EBENEZER/Despacho a cliente",76002,1233,"Ismael Rodero Monteagudo",308.25,90,"Camion Grande","11-2018"
10002006,"SPORTA, S.A./Despacho a cliente |||Faltante",76002,1757,"Fernando Mariano Berrio",439.25,90,"Camion Grande","11-2018"
10002007,"UNIVERSIDAD FRANCISCO MARROQUIN/Despacho a cliente",76001,477,"Juan Francisco Portillo Gomez",119.25,60,"Panel","11-2018"
10002008,"EL PINCHE OBELISCO / Despacho a cliente",76001,531,"Pedro Alvarez Parejo",132.75,30,"Camion Pequeño","11-2018"
10002009,"SPORTA, S.A./Despacho a cliente |||Faltante",76001,826,"Felipe Villatoro",206.5,30,"Camion Pequeño","11-2018"
10002010,"HOSPITAL ROOSEVELT / Despacho a cliente",76001,1075,"Hector Aragones Frutos",268.75,30,"Camion Grande","11-2018"
10002011,"BAR LA OFICINA",76001,1556,"Angel Valdez Alegria",389,90,"Camion Grande","11-2018"
10002012,"TAQUERIA EL CHINITO",76001,1850,"Juan Francisco Portillo Gomez",462.5,60,"Camion Grande","11-2018"
10002013,"UBIQUO LABS",76002,359,"Pedro Alvarez Parejo",89.75,60,"Panel","11-2018"
10002014,"EL PINCHE OBELISCO |||Faltante",76002,1173,"Angel Valdez Alegria",293.25,30,"Camion Grande","11-2018"
10002015,"POLLO PINULITO|||FALTANTE",76002,1883,"Luis Jaime Urbano",470.75,90,"Camion Grande","11-2018"
10002016,"CHICHARRONERIA EL RICO COLESTEROL |||Faltante",76002,289,"Ismael Rodero Monteagudo",72.25,60,"Panel","11-2018"
10002017,"UBIQUO LABS",76002,1087,"Juan Francisco Portillo Gomez",271.75,90,"Camion Grande","11-2018"
10002018,"ABARROTERIA EBENEZER/Despacho a cliente",76001,946,"Fernando Mariano Berrio",236.5,30,"Camion Pequeño","11-2018"
10002019,"UBIQUO LABS |||FALTANTE",76002,1950,"Pedro Alvarez Parejo",487.5,60,"Camion Grande","11-2018"
10002020,"EL GALLO NEGRO / Despacho a cliente",76002,938,"Fernando Mariano Berrio",234.5,60,"Camion Pequeño","11-2018"
10002021,"TIENDA LA BENDICION / Despacho a cliente",76001,1092,"Ismael Rodero Monteagudo",273,60,"Camion Grande","11-2018"
10002022,"UNIVERSIDAD FRANCISCO MARROQUIN/Despacho a cliente",76002,1256,"Luis Jaime Urbano",314,90,"Camion Grande","11-2018"
10002023,"EL PINCHE OBELISCO / Despacho a cliente",76002,959,"Hector Aragones Frutos",239.75,60,"Camion Pequeño","11-2018"
10002024,"EL GALLO NEGRO |||DEVOLUCION",76002,1699,"Angel Valdez Alegria",424.75,60,"Camion Grande","11-2018"
10002025,"TAQUERIA EL CHINITO |||Faltante",76001,612,"Pedro Alvarez Parejo",153,30,"Camion Pequeño","11-2018"
10002026,"EL PINCHE OBELISCO / Despacho a cliente",76002,1991,"Felipe Villatoro",497.75,30,"Camion Grande","11-2018"
10002027,"EL PINCHE OBELISCO |||Faltante",76001,1105,"Angel Valdez Alegria",276.25,30,"Camion Grande","11-2018"
10002028,"POLLO PINULITO|||FALTANTE",76001,1973,"Ismael Rodero Monteagudo",493.25,60,"Camion Grande","11-2018"
10002029,"TAQUERIA EL CHINITO |||Faltante",76002,768,"Luis Jaime Urbano",192,30,"Camion Pequeño","11-2018"
10002030,"EL GALLO NEGRO / Despacho a cliente",76002,1364,"Fernando Mariano Berrio",341,90,"Camion Grande","11-2018"
10002031,"HOSPITAL LAS AMERICAS",76001,838,"Luis Jaime Urbano",209.5,60,"Camion Pequeño","11-2018"
10002032,"ABARROTERIA EBENEZER/Despacho a cliente",76001,641,"Hector Aragones Frutos",160.25,90,"Camion Pequeño","11-2018"
10002033,"TAQUERIA EL CHINITO",76002,1842,"Angel Valdez Alegria",460.5,60,"Camion Grande","11-2018"
10002034,"EL PINCHE OBELISCO |||Faltante",76001,505,"Hector Giron",126.25,60,"Camion Pequeño","11-2018"
10002035,"HOSPITAL LAS AMERICAS",76002,1817,"Pedro Alvarez Parejo",454.25,90,"Camion Grande","11-2018"
10002036,"TAQUERIA EL CHINITO |||Faltante",76001,890,"Angel Valdez Alegria",222.5,30,"Camion Pequeño","11-2018"
10002037,"EL GALLO NEGRO |||DEVOLUCION",76001,466,"Pedro Alvarez Parejo",116.5,30,"Panel","11-2018"
10002038,"POLLO PINULITO|||FALTANTE",76001,410,"Pedro Alvarez Parejo",102.5,60,"Panel","11-2018"
10002039,"ABARROTERIA EBENEZER/Despacho a cliente",76001,599,"Hector Aragones Frutos",149.75,30,"Camion Pequeño","11-2018"
10002040,"EL GALLO NEGRO |||DEVOLUCION",76001,1771,"Ismael Rodero Monteagudo",442.75,60,"Camion Grande","11-2018"
10002041,"TAQUERIA EL CHINITO |||Faltante",76002,632,"Juan Francisco Portillo Gomez",158,60,"Camion Pequeño","11-2018"
10002042,"EL GALLO NEGRO / Despacho a cliente",76001,1935,"Ismael Rodero Monteagudo",483.75,60,"Camion Grande","11-2018"
10002043,"TAQUERIA EL CHINITO |||Faltante",76002,1761,"Fernando Mariano Berrio",440.25,60,"Camion Grande","11-2018"
10002044,"EL GALLO NEGRO / Despacho a cliente",76002,952,"Felipe Villatoro",238,90,"Camion Pequeño","11-2018"
10002045,"POLLO PINULITO|||FALTANTE",76002,640,"Ismael Rodero Monteagudo",160,90,"Camion Pequeño","11-2018"
10002046,"UBIQUO LABS",76002,1103,"Fernando Mariano Berrio",275.75,90,"Camion Grande","11-2018"
10002047,"TAQUERIA EL CHINITO",76002,1577,"Fernando Mariano Berrio",394.25,90,"Camion Grande","11-2018"
10002048,"TIENDA LA BENDICION / Despacho a cliente",76001,1778,"Luis Jaime Urbano",444.5,30,"Camion Grande","11-2018"
10002049,"HOSPITAL LAS AMERICAS",76002,1595,"Fernando Mariano Berrio",398.75,60,"Camion Grande","11-2018"
10002050,"UBIQUO LABS",76001,1857,"Felipe Villatoro",464.25,60,"Camion Grande","11-2018"
10002051,"EL GALLO NEGRO / Despacho a cliente",76002,554,"Hector Giron",138.5,90,"Camion Pequeño","11-2018"
10002052,"HOSPITAL ROOSEVELT / Despacho a cliente",76001,1501,"Hector Giron",375.25,90,"Camion Grande","11-2018"
10002053,"HOSPITAL ROOSEVELT / Despacho a cliente",76001,966,"Juan Francisco Portillo Gomez",241.5,90,"Camion Pequeño","11-2018"
10002054,"EL GALLO NEGRO |||DEVOLUCION",76001,1813,"Luis Jaime Urbano",453.25,90,"Camion Grande","11-2018"
10002055,"HOSPITAL LAS AMERICAS",76001,1419,"Felipe Villatoro",354.75,30,"Camion Grande","11-2018"
10002056,"SPORTA, S.A./Despacho a cliente |||Faltante",76002,1512,"Felipe Villatoro",378,60,"Camion Grande","11-2018"
10002057,"BAR LA OFICINA",76002,295,"Hector Aragones Frutos",73.75,30,"Panel","11-2018"
10002058,"TAQUERIA EL CHINITO",76002,1775,"Hector Giron",443.75,90,"Camion Grande","11-2018"
10002059,"TIENDA LA BENDICION / Despacho a cliente",76001,334,"Pedro Alvarez Parejo",83.5,30,"Panel","11-2018"
10002060,"EL GALLO NEGRO |||DEVOLUCION",76002,1184,"Angel Valdez Alegria",296,60,"Camion Grande","11-2018"
10002061,"POLLO PINULITO|||FALTANTE",76002,1873,"Hector Aragones Frutos",468.25,30,"Camion Grande","11-2018"
10002062,"TAQUERIA EL CHINITO",76002,1096,"Pedro Alvarez Parejo",274,60,"Camion Grande","11-2018"
10002063,"BAR LA OFICINA",76001,1387,"Hector Giron",346.75,90,"Camion Grande","11-2018"
10002064,"EL PINCHE OBELISCO |||Faltante",76002,1043,"Luis Jaime Urbano",260.75,90,"Camion Grande","11-2018"
10002065,"EL GALLO NEGRO |||DEVOLUCION",76002,691,"Hector Aragones Frutos",172.75,60,"Camion Pequeño","11-2018"
10002066,"EL PINCHE OBELISCO |||Faltante",76002,1731,"Fernando Mariano Berrio",432.75,60,"Camion Grande","11-2018"
10002067,"POLLO PINULITO|||FALTANTE",76002,1804,"Hector Aragones Frutos",451,60,"Camion Grande","11-2018"
10002068,"UNIVERSIDAD FRANCISCO MARROQUIN/Despacho a cliente",76001,200,"Felipe Villatoro",50,60,"Panel","11-2018"
10002069,"EL PINCHE OBELISCO / Despacho a cliente",76001,377,"Felipe Villatoro",94.25,90,"Panel","11-2018"
10002070,"UNIVERSIDAD FRANCISCO MARROQUIN/Despacho a cliente",76001,1673,"Pedro Alvarez Parejo",418.25,90,"Camion Grande","11-2018"
10002071,"UNIVERSIDAD FRANCISCO MARROQUIN/Despacho a cliente",76002,1640,"Angel Valdez Alegria",410,60,"Camion Grande","11-2018"
10002072,"HOSPITAL LAS AMERICAS",76001,623,"Fernando Mariano Berrio",155.75,30,"Camion Pequeño","11-2018"
10002073,"TIENDA LA BENDICION / Despacho a cliente",76001,870,"Fernando Mariano Berrio",217.5,30,"Camion Pequeño","11-2018"
10002074,"POLLO PINULITO|||FALTANTE",76001,233,"Pedro Alvarez Parejo",58.25,30,"Panel","11-2018"
10002075,"EL PINCHE OBELISCO / Despacho a cliente",76002,894,"Fernando Mariano Berrio",223.5,30,"Camion Pequeño","11-2018"
10002076,"POLLO PINULITO|||FALTANTE",76001,207,"Angel Valdez Alegria",51.75,60,"Panel","11-2018"
10002077,"EL GALLO NEGRO / Despacho a cliente",76002,1472,"Juan Francisco Portillo Gomez",368,30,"Camion Grande","11-2018"
10002078,"SPORTA, S.A./Despacho a cliente |||Faltante",76001,643,"Hector Aragones Frutos",160.75,30,"Camion Pequeño","11-2018"
10002079,"TAQUERIA EL CHINITO |||Faltante",76002,961,"Fernando Mariano Berrio",240.25,60,"Camion Pequeño","11-2018"
10002080,"POLLO PINULITO/Despacho a cliente",76002,1557,"Juan Francisco Portillo Gomez",389.25,60,"Camion Grande","11-2018"
10002081,"TAQUERIA EL CHINITO |||Faltante",76001,1273,"Angel Valdez Alegria",318.25,90,"Camion Grande","11-2018"
10002082,"HOSPITAL LAS AMERICAS",76001,398,"Felipe Villatoro",99.5,30,"Panel","11-2018"
10002083,"UBIQUO LABS |||FALTANTE",76002,986,"Ismael Rodero Monteagudo",246.5,30,"Camion Pequeño","11-2018"
10002084,"CHICHARRONERIA EL RICO COLESTEROL |||Faltante",76001,1569,"Hector Giron",392.25,90,"Camion Grande","11-2018"
10002085,"ABARROTERIA EBENEZER/Despacho a cliente",76001,1795,"Fernando Mariano Berrio",448.75,30,"Camion Grande","11-2018"
10002086,"TIENDA LA BENDICION / Despacho a cliente",76001,1838,"Juan Francisco Portillo Gomez",459.5,30,"Camion Grande","11-2018"
10002087,"POLLO PINULITO|||FALTANTE",76001,1151,"Hector Aragones Frutos",287.75,30,"Camion Grande","11-2018"
10002088,"POLLO PINULITO|||FALTANTE",76001,304,"Luis Jaime Urbano",76,90,"Panel","11-2018"
10002089,"POLLO PINULITO/Despacho a cliente",76001,247,"Hector Giron",61.75,90,"Panel","11-2018"
10002090,"HOSPITAL ROOSEVELT / Despacho a cliente",76002,1579,"Luis Jaime Urbano",394.75,60,"Camion Grande","11-2018"
10002091,"EL PINCHE OBELISCO |||Faltante",76001,1727,"Pedro Alvarez Parejo",431.75,90,"Camion Grande","11-2018"
10002092,"HOSPITAL LAS AMERICAS",76002,801,"Juan Francisco Portillo Gomez",200.25,60,"Camion Pequeño","11-2018"
10002093,"CHICHARRONERIA EL RICO COLESTEROL |||Faltante",76001,1458,"Fernando Mariano Berrio",364.5,30,"Camion Grande","11-2018"
10002094,"HOSPITAL ROOSEVELT / Despacho a cliente",76002,687,"Hector Giron",171.75,60,"Camion Pequeño","11-2018"
10002095,"EL GALLO NEGRO |||DEVOLUCION",76001,503,"Hector Aragones Frutos",125.75,30,"Camion Pequeño","11-2018"
10002096,"TAQUERIA EL CHINITO",76002,683,"Luis Jaime Urbano",170.75,30,"Camion Pequeño","11-2018"
10002097,"POLLO PINULITO/Despacho a cliente",76001,1427,"Hector Giron",356.75,90,"Camion Grande","11-2018"
10002098,"EL GALLO NEGRO / Despacho a cliente",76001,1013,"Pedro Alvarez Parejo",253.25,30,"Camion Grande","11-2018"
10002099,"TAQUERIA EL CHINITO |||Faltante",76001,1720,"Angel Valdez Alegria",430,30,"Camion Grande","11-2018"
10002100,"HOSPITAL LAS AMERICAS",76001,770,"Hector Giron",192.5,30,"Camion Pequeño","11-2018"
10002101,"BAR LA OFICINA",76002,1934,"Juan Francisco Portillo Gomez",483.5,90,"Camion Grande","11-2018"
10002102,"BAR LA OFICINA",76001,743,"Pedro Alvarez Parejo",185.75,60,"Camion Pequeño","11-2018"
10002103,"EL PINCHE OBELISCO |||Faltante",76002,1850,"Felipe Villatoro",462.5,30,"Camion Grande","11-2018"
10002104,"ABARROTERIA EBENEZER/Despacho a cliente",76002,875,"Felipe Villatoro",218.75,30,"Camion Pequeño","11-2018"
10002105,"HOSPITAL LAS AMERICAS",76001,1919,"Hector Aragones Frutos",479.75,90,"Camion Grande","11-2018"
10002106,"POLLO PINULITO/Despacho a cliente",76002,1073,"Fernando Mariano Berrio",268.25,30,"Camion Grande","11-2018"
10002107,"HOSPITAL ROOSEVELT / Despacho a cliente",76002,902,"Hector Aragones Frutos",225.5,60,"Camion Pequeño","11-2018"
10002108,"TIENDA LA BENDICION / Despacho a cliente",76001,203,"Hector Giron",50.75,60,"Panel","11-2018"
10002109,"HOSPITAL LAS AMERICAS",76002,659,"Fernando Mariano Berrio",164.75,60,"Camion Pequeño","11-2018"
10002110,"TAQUERIA EL CHINITO",76002,1204,"Felipe Villatoro",301,30,"Camion Grande","11-2018"
10002111,"TAQUERIA EL CHINITO |||Faltante",76002,1967,"Luis Jaime Urbano",491.75,30,"Camion Grande","11-2018"
10002112,"EL PINCHE OBELISCO / Despacho a cliente",76001,1837,"Ismael Rodero Monteagudo",459.25,90,"Camion Grande","11-2018"
10002113,"BAR LA OFICINA",76001,681,"Pedro Alvarez Parejo",170.25,90,"Camion Pequeño","11-2018"
10002114,"EL PINCHE OBELISCO / Despacho a cliente",76002,451,"Juan Francisco Portillo Gomez",112.75,30,"Panel","11-2018"
10002115,"BAR LA OFICINA",76001,1670,"Luis Jaime Urbano",417.5,90,"Camion Grande","11-2018"
10002116,"TIENDA LA BENDICION / Despacho a cliente",76001,1986,"Hector Aragones Frutos",496.5,60,"Camion Grande","11-2018"
10002117,"EL GALLO NEGRO |||DEVOLUCION",76001,1091,"Hector Aragones Frutos",272.75,90,"Camion Grande","11-2018"
10002118,"BAR LA OFICINA",76002,1302,"Angel Valdez Alegria",325.5,60,"Camion Grande","11-2018"
10002119,"POLLO PINULITO|||FALTANTE",76002,1779,"Ismael Rodero Monteagudo",444.75,30,"Camion Grande","11-2018"
10002120,"ABARROTERIA EBENEZER/Despacho a cliente",76001,970,"Juan Francisco Portillo Gomez",242.5,60,"Camion Pequeño","11-2018"
10002121,"CHICHARRONERIA EL RICO COLESTEROL |||Faltante",76002,1766,"Pedro Alvarez Parejo",441.5,60,"Camion Grande","11-2018"
10002122,"SPORTA, S.A./Despacho a cliente |||Faltante",76002,1062,"Juan Francisco Portillo Gomez",265.5,60,"Camion Grande","11-2018"
10002123,"HOSPITAL ROOSEVELT / Despacho a cliente",76002,1804,"Angel Valdez Alegria",451,30,"Camion Grande","11-2018"
10002124,"EL GALLO NEGRO / Despacho a cliente",76002,1440,"Pedro Alvarez Parejo",360,30,"Camion Grande","11-2018"
10002125,"ABARROTERIA EBENEZER/Despacho a cliente",76002,1353,"Hector Giron",338.25,90,"Camion Grande","11-2018"
10002126,"EL PINCHE OBELISCO / Despacho a cliente",76002,1144,"Ismael Rodero Monteagudo",286,30,"Camion Grande","11-2018"
10002127,"SPORTA, S.A./Despacho a cliente |||Faltante",76001,1366,"Pedro Alvarez Parejo",341.5,30,"Camion Grande","11-2018"
10002128,"HOSPITAL LAS AMERICAS",76001,228,"Juan Francisco Portillo Gomez",57,30,"Panel","11-2018"
10002129,"TAQUERIA EL CHINITO",76002,247,"Pedro Alvarez Parejo",61.75,90,"Panel","11-2018"
10002130,"POLLO PINULITO|||FALTANTE",76001,1152,"Hector Giron",288,30,"Camion Grande","11-2018"
10002131,"EL PINCHE OBELISCO |||Faltante",76002,758,"Fernando Mariano Berrio",189.5,90,"Camion Pequeño","11-2018"
10002132,"UBIQUO LABS |||FALTANTE",76002,813,"Juan Francisco Portillo Gomez",203.25,60,"Camion Pequeño","11-2018"
10002133,"EL GALLO NEGRO / Despacho a cliente",76001,1598,"Hector Aragones Frutos",399.5,30,"Camion Grande","11-2018"
10002134,"SPORTA, S.A./Despacho a cliente |||Faltante",76002,1379,"Juan Francisco Portillo Gomez",344.75,90,"Camion Grande","11-2018"
10002135,"POLLO PINULITO|||FALTANTE",76002,1258,"Luis Jaime Urbano",314.5,60,"Camion Grande","11-2018"
10002136,"EL GALLO NEGRO / Despacho a cliente",76002,1564,"Hector Aragones Frutos",391,30,"Camion Grande","11-2018"
10002137,"CHICHARRONERIA EL RICO COLESTEROL |||Faltante",76002,1626,"Angel Valdez Alegria",406.5,60,"Camion Grande","11-2018"
10002138,"EL PINCHE OBELISCO / Despacho a cliente",76002,1866,"Felipe Villatoro",466.5,90,"Camion Grande","11-2018"
10002139,"HOSPITAL ROOSEVELT / Despacho a cliente",76001,619,"Angel Valdez Alegria",154.75,90,"Camion Pequeño","11-2018"
10002140,"TAQUERIA EL CHINITO",76002,1130,"Fernando Mariano Berrio",282.5,90,"Camion Grande","11-2018"
10002141,"SPORTA, S.A./Despacho a cliente |||Faltante",76002,1623,"Pedro Alvarez Parejo",405.75,60,"Camion Grande","11-2018"
10002142,"ABARROTERIA EBENEZER/Despacho a cliente",76001,1981,"Luis Jaime Urbano",495.25,30,"Camion Grande","11-2018"
10002143,"UNIVERSIDAD FRANCISCO MARROQUIN/Despacho a cliente",76001,601,"Fernando Mariano Berrio",150.25,30,"Camion Pequeño","11-2018"
10002144,"EL PINCHE OBELISCO / Despacho a cliente",76002,428,"Hector Aragones Frutos",107,60,"Panel","11-2018"
10002145,"TIENDA LA BENDICION / Despacho a cliente",76001,259,"Angel Valdez Alegria",64.75,90,"Panel","11-2018"
10002146,"EL GALLO NEGRO / Despacho a cliente",76002,1767,"Luis Jaime Urbano",441.75,30,"Camion Grande","11-2018"
10002147,"BAR LA OFICINA",76002,1213,"Hector Aragones Frutos",303.25,60,"Camion Grande","11-2018"
10002148,"EL GALLO NEGRO |||DEVOLUCION",76001,866,"Juan Francisco Portillo Gomez",216.5,60,"Camion Pequeño","11-2018"
10002149,"SPORTA, S.A./Despacho a cliente |||Faltante",76002,1118,"Angel Valdez Alegria",279.5,60,"Camion Grande","11-2018"
10002150,"TIENDA LA BENDICION / Despacho a cliente",76001,1397,"Angel Valdez Alegria",349.25,60,"Camion Grande","11-2018"
10002151,"UBIQUO LABS",76001,1125,"Fernando Mariano Berrio",281.25,30,"Camion Grande","11-2018"
10002152,"POLLO PINULITO|||FALTANTE",76001,1904,"Fernando Mariano Berrio",476,90,"Camion Grande","11-2018"
10002153,"BAR LA OFICINA",76001,496,"Hector Giron",124,60,"Panel","11-2018"
10002154,"HOSPITAL ROOSEVELT / Despacho a cliente",76002,1064,"Ismael Rodero Monteagudo",266,90,"Camion Grande","11-2018"
10002155,"HOSPITAL ROOSEVELT / Despacho a cliente",76001,1100,"Juan Francisco Portillo Gomez",275,90,"Camion Grande","11-2018"
10002156,"EL PINCHE OBELISCO |||Faltante",76002,1010,"Juan Francisco Portillo Gomez",252.5,60,"Camion Grande","11-2018"
10002157,"POLLO PINULITO|||FALTANTE",76002,1174,"Ismael Rodero Monteagudo",293.5,30,"Camion Grande","11-2018"
10002158,"EL PINCHE OBELISCO |||Faltante",76002,941,"Pedro Alvarez Parejo",235.25,60,"Camion Pequeño","11-2018"
10002159,"EL PINCHE OBELISCO |||Faltante",76001,988,"Pedro Alvarez Parejo",247,30,"Camion Pequeño","11-2018"
10002160,"ABARROTERIA EBENEZER/Despacho a cliente",76002,1636,"Fernando Mariano Berrio",409,30,"Camion Grande","11-2018"
10002161,"CHICHARRONERIA EL RICO COLESTEROL |||Faltante",76001,1401,"Hector Giron",350.25,30,"Camion Grande","11-2018"
10002162,"CHICHARRONERIA EL RICO COLESTEROL |||Faltante",76002,1854,"Pedro Alvarez Parejo",463.5,90,"Camion Grande","11-2018"
10002163,"HOSPITAL LAS AMERICAS",76002,836,"Juan Francisco Portillo Gomez",209,90,"Camion Pequeño","11-2018"
10002164,"HOSPITAL LAS AMERICAS",76002,1302,"Pedro Alvarez Parejo",325.5,90,"Camion Grande","11-2018"
10002165,"BAR LA OFICINA",76002,235,"Juan Francisco Portillo Gomez",58.75,30,"Panel","11-2018"
